"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","TAXINCOME","TOT","PC_GDP","A","2020",12.497,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1965",22.614,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1966",23.639,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1967",25.831,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1968",27.259,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1969",29.233,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1970",32.446,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1971",33.117,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1972",34.14,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1973",32.827,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1974",32.857,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1975",32.788,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1976",33.948,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1977",32.65,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1978",32.35,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1979",33.654,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1980",34.105,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1981",34.025,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1982",36.155,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1983",35.024,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1984",33.883,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1985",35.219,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1986",36.883,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1987",38.46,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1988",37.466,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1989",38.599,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1990",40.844,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1991",40.673,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1992",39.19,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1993",37.813,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1994",37.032,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1995",37.537,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1996",37.41,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1997",37.582,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1998",37.589,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","1999",37.369,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2000",36.812,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2001",37.406,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2002",35.124,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2003",34.322,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2004",34.633,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2005",35.495,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2006",35.506,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2007",37.066,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2008",37.702,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2009",36.219,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2010",35.017,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2011",36.064,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2012",36.416,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2013",36.145,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2014",36.317,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2015",36.785,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2016",35.797,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2017",35.562,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2018",35.739,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2019",36.018,
"CAN","TAXINCOME","TOT","PC_TOT_TAX","A","2020",36.339,
"CZE","TAXINCOME","TOT","PC_GDP","A","1993",3.281,
"CZE","TAXINCOME","TOT","PC_GDP","A","1994",3.983,
"CZE","TAXINCOME","TOT","PC_GDP","A","1995",4.408,
"CZE","TAXINCOME","TOT","PC_GDP","A","1996",4.385,
"CZE","TAXINCOME","TOT","PC_GDP","A","1997",4.432,
"CZE","TAXINCOME","TOT","PC_GDP","A","1998",4.342,
"CZE","TAXINCOME","TOT","PC_GDP","A","1999",4.126,
"CZE","TAXINCOME","TOT","PC_GDP","A","2000",4.177,
"CZE","TAXINCOME","TOT","PC_GDP","A","2001",4.087,
"CZE","TAXINCOME","TOT","PC_GDP","A","2002",4.272,
"CZE","TAXINCOME","TOT","PC_GDP","A","2003",4.441,
"CZE","TAXINCOME","TOT","PC_GDP","A","2004",4.427,
"CZE","TAXINCOME","TOT","PC_GDP","A","2005",4.198,
"CZE","TAXINCOME","TOT","PC_GDP","A","2006",3.947,
"CZE","TAXINCOME","TOT","PC_GDP","A","2007",4.037,
"CZE","TAXINCOME","TOT","PC_GDP","A","2008",3.519,
"CZE","TAXINCOME","TOT","PC_GDP","A","2009",3.44,
"CZE","TAXINCOME","TOT","PC_GDP","A","2010",3.299,
"CZE","TAXINCOME","TOT","PC_GDP","A","2011",3.514,
"CZE","TAXINCOME","TOT","PC_GDP","A","2012",3.542,
"CZE","TAXINCOME","TOT","PC_GDP","A","2013",3.617,
"CZE","TAXINCOME","TOT","PC_GDP","A","2014",3.538,
"CZE","TAXINCOME","TOT","PC_GDP","A","2015",3.56,
"CZE","TAXINCOME","TOT","PC_GDP","A","2016",3.817,
"CZE","TAXINCOME","TOT","PC_GDP","A","2017",3.957,
"CZE","TAXINCOME","TOT","PC_GDP","A","2018",4.27,
"CZE","TAXINCOME","TOT","PC_GDP","A","2019",4.411,
"CZE","TAXINCOME","TOT","PC_GDP","A","2020",4.648,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","1993",8.932,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","1994",11.226,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","1995",12.777,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","1996",13.243,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","1997",13.271,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","1998",13.442,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","1999",12.458,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2000",12.917,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2001",12.612,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2002",12.838,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2003",13.025,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2004",12.834,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2005",12.263,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2006",11.662,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2007",11.838,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2008",10.568,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2009",10.72,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2010",10.235,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2011",10.641,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2012",10.593,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2013",10.729,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2014",10.77,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2015",10.745,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2016",11.216,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2017",11.491,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2018",12.205,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2019",12.682,
"CZE","TAXINCOME","TOT","PC_TOT_TAX","A","2020",13.518,
"DNK","TAXINCOME","TOT","PC_GDP","A","1965",12.251,
"DNK","TAXINCOME","TOT","PC_GDP","A","1966",12.661,
"DNK","TAXINCOME","TOT","PC_GDP","A","1967",13.07,
"DNK","TAXINCOME","TOT","PC_GDP","A","1968",14.206,
"DNK","TAXINCOME","TOT","PC_GDP","A","1969",13.981,
"DNK","TAXINCOME","TOT","PC_GDP","A","1970",18.086,
"DNK","TAXINCOME","TOT","PC_GDP","A","1971",20.909,
"DNK","TAXINCOME","TOT","PC_GDP","A","1972",20.406,
"DNK","TAXINCOME","TOT","PC_GDP","A","1973",20.992,
"DNK","TAXINCOME","TOT","PC_GDP","A","1974",23.843,
"DNK","TAXINCOME","TOT","PC_GDP","A","1975",20.67,
"DNK","TAXINCOME","TOT","PC_GDP","A","1976",20.692,
"DNK","TAXINCOME","TOT","PC_GDP","A","1977",20.29,
"DNK","TAXINCOME","TOT","PC_GDP","A","1978",20.496,
"DNK","TAXINCOME","TOT","PC_GDP","A","1979",20.85,
"DNK","TAXINCOME","TOT","PC_GDP","A","1980",21.693,
"DNK","TAXINCOME","TOT","PC_GDP","A","1981",21.782,
"DNK","TAXINCOME","TOT","PC_GDP","A","1982",21.595,
"DNK","TAXINCOME","TOT","PC_GDP","A","1983",22.08,
"DNK","TAXINCOME","TOT","PC_GDP","A","1984",21.648,
"DNK","TAXINCOME","TOT","PC_GDP","A","1985",22.541,
"DNK","TAXINCOME","TOT","PC_GDP","A","1986",22.526,
"DNK","TAXINCOME","TOT","PC_GDP","A","1987",23.396,
"DNK","TAXINCOME","TOT","PC_GDP","A","1988",24.594,
"DNK","TAXINCOME","TOT","PC_GDP","A","1989",24.294,
"DNK","TAXINCOME","TOT","PC_GDP","A","1990",23.967,
"DNK","TAXINCOME","TOT","PC_GDP","A","1991",23.872,
"DNK","TAXINCOME","TOT","PC_GDP","A","1992",24.076,
"DNK","TAXINCOME","TOT","PC_GDP","A","1993",24.307,
"DNK","TAXINCOME","TOT","PC_GDP","A","1994",25.437,
"DNK","TAXINCOME","TOT","PC_GDP","A","1995",25.449,
"DNK","TAXINCOME","TOT","PC_GDP","A","1996",25.245,
"DNK","TAXINCOME","TOT","PC_GDP","A","1997",25.086,
"DNK","TAXINCOME","TOT","PC_GDP","A","1998",24.697,
"DNK","TAXINCOME","TOT","PC_GDP","A","1999",24.928,
"DNK","TAXINCOME","TOT","PC_GDP","A","2000",24.669,
"DNK","TAXINCOME","TOT","PC_GDP","A","2001",24.952,
"DNK","TAXINCOME","TOT","PC_GDP","A","2002",24.659,
"DNK","TAXINCOME","TOT","PC_GDP","A","2003",24.619,
"DNK","TAXINCOME","TOT","PC_GDP","A","2004",23.988,
"DNK","TAXINCOME","TOT","PC_GDP","A","2005",23.971,
"DNK","TAXINCOME","TOT","PC_GDP","A","2006",23.862,
"DNK","TAXINCOME","TOT","PC_GDP","A","2007",24.485,
"DNK","TAXINCOME","TOT","PC_GDP","A","2008",24.116,
"DNK","TAXINCOME","TOT","PC_GDP","A","2009",25.192,
"DNK","TAXINCOME","TOT","PC_GDP","A","2010",23.262,
"DNK","TAXINCOME","TOT","PC_GDP","A","2011",23.197,
"DNK","TAXINCOME","TOT","PC_GDP","A","2012",23.284,
"DNK","TAXINCOME","TOT","PC_GDP","A","2013",24.969,
"DNK","TAXINCOME","TOT","PC_GDP","A","2014",26.196,
"DNK","TAXINCOME","TOT","PC_GDP","A","2015",25.245,
"DNK","TAXINCOME","TOT","PC_GDP","A","2016",24.147,
"DNK","TAXINCOME","TOT","PC_GDP","A","2017",24.147,
"DNK","TAXINCOME","TOT","PC_GDP","A","2018",24.073,
"DNK","TAXINCOME","TOT","PC_GDP","A","2019",24.273,
"DNK","TAXINCOME","TOT","PC_GDP","A","2020",25.236,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1965",42.066,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1966",42.667,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1967",43.341,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1968",43.183,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1969",43.01,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1970",49.058,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1971",52.546,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1972",51.802,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1973",54.031,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1974",58.553,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1975",55.721,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1976",54.324,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1977",52.647,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1978",51.589,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1979",51.122,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1980",52.272,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1981",53.082,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1982",54.195,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1983",53.233,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1984",50.797,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1985",51.34,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1986",48.834,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1987",50.032,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1988",52.081,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1989",52.769,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1990",53.984,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1991",54.531,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1992",54.55,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1993",53.466,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1994",54.671,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1995",54.731,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1996",54.043,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1997",53.687,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1998",52.216,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","1999",52.069,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2000",52.627,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2001",54.34,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2002",54.309,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2003",54.011,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2004",51.705,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2005",49.935,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2006",51.358,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2007",52.74,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2008",53.872,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2009",56.027,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2010",51.974,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2011",51.786,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2012",51.161,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2013",54.412,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2014",53.977,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2015",54.812,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2016",53.076,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2017",53.099,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2018",54.495,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2019",52.085,
"DNK","TAXINCOME","TOT","PC_TOT_TAX","A","2020",54.228,
"FIN","TAXINCOME","TOT","PC_GDP","A","1965",10.002,
"FIN","TAXINCOME","TOT","PC_GDP","A","1966",10.793,
"FIN","TAXINCOME","TOT","PC_GDP","A","1967",11.461,
"FIN","TAXINCOME","TOT","PC_GDP","A","1968",11.764,
"FIN","TAXINCOME","TOT","PC_GDP","A","1969",11.917,
"FIN","TAXINCOME","TOT","PC_GDP","A","1970",12.228,
"FIN","TAXINCOME","TOT","PC_GDP","A","1971",12.996,
"FIN","TAXINCOME","TOT","PC_GDP","A","1972",13.403,
"FIN","TAXINCOME","TOT","PC_GDP","A","1973",14.013,
"FIN","TAXINCOME","TOT","PC_GDP","A","1974",14.434,
"FIN","TAXINCOME","TOT","PC_GDP","A","1975",13.927,
"FIN","TAXINCOME","TOT","PC_GDP","A","1976",15.888,
"FIN","TAXINCOME","TOT","PC_GDP","A","1977",15.351,
"FIN","TAXINCOME","TOT","PC_GDP","A","1978",13.099,
"FIN","TAXINCOME","TOT","PC_GDP","A","1979",12.188,
"FIN","TAXINCOME","TOT","PC_GDP","A","1980",12.623,
"FIN","TAXINCOME","TOT","PC_GDP","A","1981",13.73,
"FIN","TAXINCOME","TOT","PC_GDP","A","1982",13.485,
"FIN","TAXINCOME","TOT","PC_GDP","A","1983",13.458,
"FIN","TAXINCOME","TOT","PC_GDP","A","1984",13.968,
"FIN","TAXINCOME","TOT","PC_GDP","A","1985",14.629,
"FIN","TAXINCOME","TOT","PC_GDP","A","1986",15.385,
"FIN","TAXINCOME","TOT","PC_GDP","A","1987",14.037,
"FIN","TAXINCOME","TOT","PC_GDP","A","1988",15.117,
"FIN","TAXINCOME","TOT","PC_GDP","A","1989",14.735,
"FIN","TAXINCOME","TOT","PC_GDP","A","1990",14.91,
"FIN","TAXINCOME","TOT","PC_GDP","A","1991",14.97,
"FIN","TAXINCOME","TOT","PC_GDP","A","1992",14.307,
"FIN","TAXINCOME","TOT","PC_GDP","A","1993",14.43,
"FIN","TAXINCOME","TOT","PC_GDP","A","1994",15.387,
"FIN","TAXINCOME","TOT","PC_GDP","A","1995",13.84,
"FIN","TAXINCOME","TOT","PC_GDP","A","1996",14.945,
"FIN","TAXINCOME","TOT","PC_GDP","A","1997",13.83,
"FIN","TAXINCOME","TOT","PC_GDP","A","1998",13.443,
"FIN","TAXINCOME","TOT","PC_GDP","A","1999",13.01,
"FIN","TAXINCOME","TOT","PC_GDP","A","2000",14.012,
"FIN","TAXINCOME","TOT","PC_GDP","A","2001",13.571,
"FIN","TAXINCOME","TOT","PC_GDP","A","2002",13.508,
"FIN","TAXINCOME","TOT","PC_GDP","A","2003",13.117,
"FIN","TAXINCOME","TOT","PC_GDP","A","2004",12.709,
"FIN","TAXINCOME","TOT","PC_GDP","A","2005",12.88,
"FIN","TAXINCOME","TOT","PC_GDP","A","2006",12.746,
"FIN","TAXINCOME","TOT","PC_GDP","A","2007",12.506,
"FIN","TAXINCOME","TOT","PC_GDP","A","2008",12.66,
"FIN","TAXINCOME","TOT","PC_GDP","A","2009",12.661,
"FIN","TAXINCOME","TOT","PC_GDP","A","2010",11.983,
"FIN","TAXINCOME","TOT","PC_GDP","A","2011",12.213,
"FIN","TAXINCOME","TOT","PC_GDP","A","2012",12.43,
"FIN","TAXINCOME","TOT","PC_GDP","A","2013",12.724,
"FIN","TAXINCOME","TOT","PC_GDP","A","2014",13.303,
"FIN","TAXINCOME","TOT","PC_GDP","A","2015",13.163,
"FIN","TAXINCOME","TOT","PC_GDP","A","2016",12.935,
"FIN","TAXINCOME","TOT","PC_GDP","A","2017",12.495,
"FIN","TAXINCOME","TOT","PC_GDP","A","2018",12.237,
"FIN","TAXINCOME","TOT","PC_GDP","A","2019",12.245,
"FIN","TAXINCOME","TOT","PC_GDP","A","2020",12.58,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1965",33.297,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1966",34.614,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1967",35.765,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1968",36.257,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1969",38.429,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1970",39.214,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1971",39.652,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1972",40.313,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1973",41.141,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1974",43.311,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1975",38.536,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1976",40.092,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1977",38.539,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1978",35.884,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1979",34.695,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1980",35.717,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1981",36.814,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1982",37.003,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1983",37.287,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1984",37.169,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1985",37.351,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1986",38.187,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1987",36.209,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1988",36.02,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1989",35.457,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1990",34.728,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1991",33.656,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1992",32.516,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1993",33.176,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1994",33.805,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1995",31.101,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1996",32.709,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1997",30.777,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1998",30.011,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","1999",29.394,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2000",30.621,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2001",31.476,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2002",31.215,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2003",30.982,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2004",30.443,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2005",30.638,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2006",30.287,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2007",30.209,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2008",30.809,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2009",31.053,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2010",29.542,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2011",29.221,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2012",29.306,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2013",29.314,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2014",30.572,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2015",30.242,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2016",29.581,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2017",29.156,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2018",28.87,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2019",28.983,
"FIN","TAXINCOME","TOT","PC_TOT_TAX","A","2020",30.014,
"FRA","TAXINCOME","TOT","PC_GDP","A","1965",3.581,
"FRA","TAXINCOME","TOT","PC_GDP","A","1966",3.499,
"FRA","TAXINCOME","TOT","PC_GDP","A","1967",3.604,
"FRA","TAXINCOME","TOT","PC_GDP","A","1968",4.028,
"FRA","TAXINCOME","TOT","PC_GDP","A","1969",4.047,
"FRA","TAXINCOME","TOT","PC_GDP","A","1970",3.616,
"FRA","TAXINCOME","TOT","PC_GDP","A","1971",3.414,
"FRA","TAXINCOME","TOT","PC_GDP","A","1972",3.535,
"FRA","TAXINCOME","TOT","PC_GDP","A","1973",3.242,
"FRA","TAXINCOME","TOT","PC_GDP","A","1974",3.828,
"FRA","TAXINCOME","TOT","PC_GDP","A","1975",3.707,
"FRA","TAXINCOME","TOT","PC_GDP","A","1976",4.149,
"FRA","TAXINCOME","TOT","PC_GDP","A","1977",4.318,
"FRA","TAXINCOME","TOT","PC_GDP","A","1978",4.258,
"FRA","TAXINCOME","TOT","PC_GDP","A","1979",4.271,
"FRA","TAXINCOME","TOT","PC_GDP","A","1980",4.589,
"FRA","TAXINCOME","TOT","PC_GDP","A","1981",4.748,
"FRA","TAXINCOME","TOT","PC_GDP","A","1982",4.746,
"FRA","TAXINCOME","TOT","PC_GDP","A","1983",5.007,
"FRA","TAXINCOME","TOT","PC_GDP","A","1984",5.099,
"FRA","TAXINCOME","TOT","PC_GDP","A","1985",4.814,
"FRA","TAXINCOME","TOT","PC_GDP","A","1986",4.777,
"FRA","TAXINCOME","TOT","PC_GDP","A","1987",4.846,
"FRA","TAXINCOME","TOT","PC_GDP","A","1988",4.444,
"FRA","TAXINCOME","TOT","PC_GDP","A","1989",4.313,
"FRA","TAXINCOME","TOT","PC_GDP","A","1990",4.392,
"FRA","TAXINCOME","TOT","PC_GDP","A","1991",5.122,
"FRA","TAXINCOME","TOT","PC_GDP","A","1992",4.701,
"FRA","TAXINCOME","TOT","PC_GDP","A","1993",4.846,
"FRA","TAXINCOME","TOT","PC_GDP","A","1994",4.936,
"FRA","TAXINCOME","TOT","PC_GDP","A","1995",4.813,
"FRA","TAXINCOME","TOT","PC_GDP","A","1996",5.046,
"FRA","TAXINCOME","TOT","PC_GDP","A","1997",5.36,
"FRA","TAXINCOME","TOT","PC_GDP","A","1998",7.438,
"FRA","TAXINCOME","TOT","PC_GDP","A","1999",7.661,
"FRA","TAXINCOME","TOT","PC_GDP","A","2000",7.791,
"FRA","TAXINCOME","TOT","PC_GDP","A","2001",7.61,
"FRA","TAXINCOME","TOT","PC_GDP","A","2002",7.313,
"FRA","TAXINCOME","TOT","PC_GDP","A","2003",7.345,
"FRA","TAXINCOME","TOT","PC_GDP","A","2004",7.19,
"FRA","TAXINCOME","TOT","PC_GDP","A","2005",7.712,
"FRA","TAXINCOME","TOT","PC_GDP","A","2006",7.536,
"FRA","TAXINCOME","TOT","PC_GDP","A","2007",7.231,
"FRA","TAXINCOME","TOT","PC_GDP","A","2008",7.346,
"FRA","TAXINCOME","TOT","PC_GDP","A","2009",7.135,
"FRA","TAXINCOME","TOT","PC_GDP","A","2010",7.173,
"FRA","TAXINCOME","TOT","PC_GDP","A","2011",7.422,
"FRA","TAXINCOME","TOT","PC_GDP","A","2012",8.02,
"FRA","TAXINCOME","TOT","PC_GDP","A","2013",8.425,
"FRA","TAXINCOME","TOT","PC_GDP","A","2014",8.481,
